Total_Kicking_PTS,Total_defensive_PTS,Total_Offensive_PTS,pos,player,rank,id,team,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts,tkl_solo,tkl_astd,tkl_loss,def_sck_yds,qb_hits,pass_def,def_td,fg,fg_att,fg_pct,fg_long,xp,xp_att,PassingYards_PTS,RushingYards_PTS,ReceivingYards_PTS,ReceivingYards_and_Rushing_Yards_SpecialRoundingCase,ReceivingTouchdowns_PTS,PassingTouchdowns_PTS,RushingTouchdowns_PTS,Fumbles_Lost_PTS,Interception_Offensive_PTS,AssistedTackles_PTS,SoloTackles_PTS,PassesDefended_PTS,Sacks_PTS + Assisted Sacks_PTS,Safeties_PTS,Interception_Defensive_PTS,SpecialTeamsTouchdowns_PTS,FumblesForced_PTS,FumblesRecovered,FumblesRecovered_PTS,ExtraPointsMade_PTS,FieldGoalsMade_PTS
,,0.0,TE,Blake Whiteheart,826,24354,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,10.0,TE,Brenton Strange,96,24223,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,3,45.0,1.0,0,0.0,0.0,0,10.5,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,18.0,TE,Brock Bowers,27,24943,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,4,63.0,2.0,0,0.0,0.0,0,18.3,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,12.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Cade Otton,664,23134,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,2,9.0,0.0,0,0.0,0.0,0,0.9,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,TE,Cade Stover,543,24986,HOU,13,IND,0.0,0.0,0.0,3.0,0.0,2,16.0,0.0,0,0.0,0.0,0,1.9,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Chig Okonkwo,437,23489,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,4,29.0,0.0,0,0.0,0.0,0,2.9,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Colby Parkinson,449,21807,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,4,27.0,0.0,0,0.0,0.0,0,2.7,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,5.0,TE,Dalton Schultz,269,19920,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,7,55.0,0.0,0,0.0,0.0,0,5.5,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,TE,Darnell Washington,320,23136,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,2,45.0,0.0,0,0.0,0.0,0,4.5,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,TE,Darren Waller,291,16964,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,2,47.0,0.0,0,0.0,0.0,0,4.7,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,David Martin-Robinson,876,25647,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,David Njoku,764,18876,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,0,0.0,0.0,0,0.4,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Davis Allen,765,24148,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,0,0.0,0.0,0,0.4,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Dawson Knox,443,20850,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,3,28.0,0.0,0,0.0,0.0,0,2.8,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Devin Culp,925,25144,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Drew Ogletree,668,23608,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,1,8.0,0.0,0,0.0,0.0,0,0.8,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Elijah Arroyo,872,26032,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,TE,Elijah Higgins,547,24449,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,2,17.0,0.0,0,0.0,0.0,0,1.7,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,TE,Foster Moreau,593,20884,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,2,13.0,0.0,0,0.0,0.0,0,1.3,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,TE,George Kittle,213,19063,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,4,67.0,0.0,0,0.0,0.0,0,6.7,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Greg Dulcich,487,23310,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,2,24.0,0.0,0,0.0,0.0,0,2.4,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Gunnar Helm,488,25962,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,6,23.0,0.0,0,0.0,0.0,0,2.3,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,8,TE,Harold Fannin Jr.,144,25870,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,3,43.0,1.0,0,0.0,0.0,0,8.3,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Ian Thomas,669,19910,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,1,8.0,0.0,0,0.0,0.0,0,0.8,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,TE,Jackson Hawes,652,25972,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,1,10.0,0.0,0,0.0,0.0,0,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,TE,Jeremy Ruckert,595,22521,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,2,12.0,0.0,0,0.0,0.0,0,1.2,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Jonnu Smith,675,18990,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,0,0.0,0.0,0,0.6,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Julian Hill,942,24463,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,TE,Juwan Johnson,362,21738,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,5,39.0,0.0,0,0.0,0.0,0,3.9,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,8.0,TE,Kyle Pitts Sr.,146,22508,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,7,82.0,0.0,0,0.0,0.0,0,8.2,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Luke Farrell,850,21795,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Mason Taylor,495,25963,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,2,21.0,0.0,0,0.0,0.0,0,2.1,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Mitchell Evans,521,25875,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,3,20.0,0.0,0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Nick Kallerup,873,26275,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,TE,Oronde Gadsden,447,25876,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,1,27.0,0.0,0,0.0,0.0,0,2.7,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,TE,Payne Durham,598,24151,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,1,11.0,0.0,0,0.0,0.0,0,1.1,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,TE,Quintin Morris,589,22511,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,1,14.0,0.0,0,0.0,0.0,0,1.4,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,5.0,TE,T.J. Hockenson,257,20805,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,6,59.0,0.0,0,0.0,0.0,0,5.9,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Terrance Ferguson,810,25970,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,TE,Tommy Tremble,774,22662,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0,0.0,0.0,0,0.2,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,14.0,TE,Trey McBride,49,23251,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,8,82.0,1.0,0,0.0,0.0,0,14.2,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,8.0,TE,Tyler Warren,147,25874,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,3,22.0,1.0,0,0.0,0.0,0,8.2,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
0.0,,0.0,K,Andre Szmyt,839,24575,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0
6,,0.0,K,Cam Little,280,24960,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.0,,,,,,,,1.0,1.0,100.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,3.0
10,,0.0,K,Cameron Dicker,131,23567,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.0,,,,,,,,1.0,1.0,100.0,56.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,4.0,3.0
7,,0.0,K,Chad Ryland,200,24436,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,,,,,,,,1.0,2.0,50.0,52.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,3.0
5,,0.0,K,Charlie Smyth,277,25315,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.0,,,,,,,,1.0,1.0,100.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,0.0,3.0
10,,0.0,K,Chase McLaughlin,110,21542,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,,,,,,,,2.0,2.0,100.0,57.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,6.0
1.0,,0.0,K,Chris Boswell,650,16191,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,,,,,,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,1.0,0.0
2.0,,0.0,K,Daniel Carlson,527,19989,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,,,,,,,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,0.0
4.0,,0.0,K,Harrison Mevis,345,25119,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,,,,,,,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,4.0,0.0
19,,0.0,K,Jason Myers,28,17215,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,18.0,,,,,,,,4.0,4.0,100.0,56.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,12.0
4,,0.0,K,Joey Slye,410,21519,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,,,,,,,,1.0,1.0,100.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,0.0,3.0
9,,0.0,K,Ka'imi Fairbairn,149,18215,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,,,,,,,,2.0,2.0,100.0,43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,6.0
8.0,,0.0,K,Matt Gay,152,20769,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,,,,,,,,2.0,2.0,100.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,6.0
8.0,,0.0,K,Matt Prater,158,549,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,,,,,,,,2.0,2.0,100.0,37.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,2.0,6.0
5,,0.0,K,Michael Badgley,337,20144,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,,,,,,,,1.0,1.0,100.0,42.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,1.0,3.0
11,,0.0,K,Nick Folk,88,11694,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,,,,,,,,2.0,3.0,66.7,56.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,3.0,6.0
15,,0.0,K,Riley Patterson,64,22863,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.0,,,,,,,,4.0,4.0,100.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,1.0,12.0
8,,0.0,K,Ryan Fitzgerald,195,26108,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,,,,,,,,1.0,1.0,100.0,33.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,4.0,3.0
0.0,,0.0,K,Will Reichard,868,25113,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0
8,,0.0,K,Zane Gonzalez,156,19079,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,,,,,,,,1.0,2.0,50.0,52.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,3.0,3.0
,1.0,0.0,DB,Cam Lewis,753,21216,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,DB,Deane Leonard,571,23626,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,DB,Deommodore Lenoir,469,22899,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,DB,Elijah Campbell,582,20271,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,5.0,0.0,DB,Elijah Molden,385,22887,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,2.0,0.0,DB,Jordan Hancock,651,26160,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,4.0,0.0,DB,Jordan Howden,384,24413,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,10.0,0.0,DB,Malachi Moore,134,24134,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Alex Highsmith,317,21897,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,3.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Austin Ajiake,712,24608,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Austin Keys,635,26305,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,8.0,0.0,LB,Azeez Al-Shaair,248,21490,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Baylon Spector,749,23545,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,10.0,0.0,LB,Blake Cashman,163,21118,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,4.0,5.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,6.0,0.0,LB,Boye Mafe,315,23381,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,1.0,1.0,0.0,0,0,0.0,0.0,4.0,0.0,0.0,,
,7.0,0.0,LB,Bradley Chubb,191,19832,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,7.0,1.0,2.0,1.0,10.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,,
,3.0,0.0,LB,Buddy Johnson,502,22861,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,2.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Caleb Johnson,649,22942,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,
,1.0,0.0,LB,Cameron Goode,660,23619,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,,
